code,name,source,rule_detail,dif,dea,macd,kongpan,k,d,j,MACD买入,ZJTJ控盘,KDJ买入,财务增长,核心满足,今日涨跌,连选天数,近3日涨幅,近5日涨幅,近10日涨幅,重点关注
688173,希荻微,龙头:688173,✗MACD | ✗ZJTJ,-0.2644,0.226,-0.9808,-13.21,8.17,12.13,0.27,✗,✗,✗,✗,✗,-5.48,0,-7.66,-8.79,-23.32,
300154,瑞凌股份,龙头:300154,✗MACD | ✗ZJTJ,-0.005,0.2072,-0.4243,-7.96,22.45,22.57,22.2,✗,✗,✗,✗,✗,-3.52,0,-3.22,-1.48,-15.87,
000880,潍柴重机,龙头:000880,✗MACD | ✗ZJTJ,-0.898,-0.0823,-1.6313,-14.77,5.36,10.71,-5.34,✗,✗,✗,✗,✗,-4.13,0,-7.76,-12.22,-23.83,
300424,航新科技,龙头:300424,✗MACD | ✗ZJTJ,0.2097,0.4867,-0.5539,-4.3,19.51,26.57,5.41,✗,✗,✗,✗,✗,-4.67,0,-2.61,-5.52,-11.96,
002444,巨星科技,龙头:002444,✗MACD | ✗ZJTJ,-0.3802,-0.0889,-0.5826,-4.96,17.76,23.1,7.09,✗,✗,✗,✗,✗,-1.93,0,-4.49,-3.84,-6.92,
603617,君禾股份,龙头:603617,✗MACD | ✗ZJTJ,-0.093,-0.0558,-0.0743,-3.53,41.89,42.14,41.39,✗,✗,✗,✗,✗,-2.47,0,-4.44,-4.95,-3.92,
600750,华润江中,龙头:600750,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,0.3184,-0.0492,0.7352,7.58,83.61,81.29,88.26,✗,✓,✓,✗,✗,0.15,0,-0.54,0.31,13.86,
603199,九华旅游,龙头:603199,✗MACD | ✗ZJTJ,-1.0103,-1.0193,0.0181,-4.15,34.61,35.08,33.66,✗,✗,✗,✗,✗,-2.74,0,-2.35,-4.4,-2.89,
002245,蔚蓝锂芯,龙头:002245,✗MACD | ✓ZJTJ控盘,1.4493,1.6876,-0.4766,4.7,31.93,46.56,2.68,✗,✓,✗,✗,✗,-3.21,0,-0.15,-1.87,-2.07,
603890,春秋电子,龙头:603890,✓MACD买入 | ✓ZJTJ控盘,2.8761,2.3147,1.1229,24.85,76.09,81.17,65.93,✓,✓,✗,✗,✓,-9.99,1,-10.25,3.04,17.95,
002484,江海股份,龙头:002484,✓MACD买入 | ✓ZJTJ控盘,12.6339,10.8217,3.6244,34.64,78.94,87.47,61.88,✓,✓,✗,✗,✓,-7.09,1,-4.53,5.65,35.59,
603339,四方科技,龙头:603339,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.097,-0.1026,0.0112,-0.47,57.95,48.72,76.4,✗,✗,✓,✗,✗,-1.05,0,0.69,1.31,-2.52,
300680,隆盛科技,龙头:300680,✗MACD | ✗ZJTJ,-1.9295,-1.1889,-1.4813,-14.1,14.53,14.92,13.74,✗,✗,✗,✗,✗,-3.09,0,2.32,1.44,-21.11,
000795,英洛华,龙头:000795,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.0731,-0.0737,0.0013,-0.96,47.9,45.94,51.82,✗,✗,✓,✗,✗,-3.26,0,-1.66,0.56,-1.98,
002273,水晶光电,龙头:002273,✗MACD | ✗ZJTJ,0.7257,1.6423,-1.8332,-7.05,14.92,27.3,-9.85,✗,✗,✗,✗,✗,-5.49,0,-7.11,-6.3,-14.72,
601100,恒立液压,龙头:601100,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,2.2686,1.918,0.7012,4.44,59.2,46.24,85.11,✓,✓,✓,✗,✓,2.19,1,6.33,7.61,7.9,
603867,新化股份,龙头:603867,✗MACD | ✗ZJTJ,0.559,1.0568,-0.9956,-3.04,25.5,27.49,21.53,✗,✗,✗,✗,✗,1.04,0,1.56,2.22,-10.34,
000887,中鼎股份,龙头:000887,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.7897,0.6335,0.3124,8.14,72.78,72.37,73.6,✓,✓,✓,✗,✓,-1.0,1,5.53,3.03,4.26,
002867,周大生,龙头:002867,✗MACD | ✗ZJTJ,-0.1125,-0.0452,-0.1347,-3.28,21.07,24.69,13.82,✗,✗,✗,✗,✗,-2.53,0,-1.81,-4.63,-3.39,
600309,万华化学,龙头:600309,✗MACD | ✗ZJTJ,-2.9807,-2.5905,-0.7804,-7.34,15.5,19.05,8.41,✗,✗,✗,✗,✗,-3.74,0,-5.96,-8.04,-7.75,
300199,翰宇药业,龙头:300199,✗MACD | ✗ZJTJ,0.0643,0.5105,-0.8922,-7.65,13.75,23.53,-5.82,✗,✗,✗,✗,✗,-4.15,0,-7.88,-7.26,-19.01,
601921,浙版传媒,龙头:601921,✗MACD | ✗ZJTJ,-0.0966,-0.1036,0.0141,-1.51,23.39,29.42,11.32,✗,✗,✗,✗,✗,-1.22,0,-0.95,-4.47,0.0,
603035,常熟汽饰,龙头:603035,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3847,-0.3791,-0.0112,-4.39,25.72,21.18,34.79,✗,✗,✓,✗,✗,-1.31,0,-1.39,-2.83,-4.07,
000528,柳    工,龙头:000528,✗MACD | ✗ZJTJ,-0.2716,-0.2231,-0.097,-6.26,19.14,19.51,18.4,✗,✗,✗,✗,✗,0.94,0,-2.93,-4.97,-6.82,
600586,金晶科技,龙头:600586,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.1869,-0.1418,-0.0902,-8.0,25.39,18.78,38.6,✗,✗,✓,✗,✗,-5.34,0,2.48,-3.12,-10.47,
002422,科伦药业,龙头:002422,✗MACD | ✗ZJTJ,0.3598,0.3908,-0.0619,0.63,23.42,38.75,-7.25,✗,✗,✗,✗,✗,-2.11,0,0.98,-6.43,-1.4,
600129,太极集团,龙头:600129,✗MACD | ✗ZJTJ,-0.4977,-0.4553,-0.0848,-6.11,16.38,24.59,-0.03,✗,✗,✗,✗,✗,-2.69,0,-6.36,-7.78,-7.27,
600967,内蒙一机,龙头:600967,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.649,-0.547,-0.204,-10.04,8.65,7.73,10.49,✗,✗,✓,✗,✗,-2.74,0,-4.56,-8.16,-10.75,
600809,山西汾酒,龙头:600809,✗MACD | ✗ZJTJ,-4.7568,-4.2117,-1.0902,-7.01,10.09,14.81,0.65,✗,✗,✗,✗,✗,-3.33,0,-4.48,-7.93,-8.29,
600976,健民集团,龙头:600976,✗MACD | ✗ZJTJ,-1.0833,-0.7347,-0.6972,-9.72,8.1,13.21,-2.12,✗,✗,✗,✗,✗,-3.56,0,-3.18,-8.79,-13.43,
603093,南华期货,龙头:603093,✗MACD | ✗ZJTJ,-0.5344,-0.0125,-1.0439,-13.27,8.91,15.61,-4.49,✗,✗,✗,✗,✗,-3.72,0,-10.46,-16.79,-19.7,
002535,林州重机,龙头:002535,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.2291,-0.202,-0.0541,-14.18,21.54,21.52,21.58,✗,✗,✓,✗,✗,-4.55,0,-3.08,-9.35,-19.75,
300421,力星股份,龙头:300421,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.9524,-0.4749,-0.955,-12.82,16.81,16.7,17.03,✗,✗,✓,✗,✗,-1.66,0,0.37,-2.32,-19.28,
600101,明星电力,龙头:600101,✗MACD | ✗ZJTJ,0.0623,0.0741,-0.0236,0.06,40.07,54.09,12.02,✗,✗,✗,✗,✗,-2.21,0,-9.4,-6.89,-0.92,
688180,君实生物,龙头:688180,✗MACD | ✗ZJTJ,-2.3782,-1.6451,-1.4662,-17.29,3.45,5.22,-0.09,✗,✗,✗,✗,✗,-3.95,0,-9.31,-12.41,-20.67,
002987,京北方,龙头:002987,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3114,-0.3657,0.1086,-1.45,50.17,30.44,89.62,✗,✗,✓,✗,✗,1.71,0,9.09,5.49,1.13,
002847,盐津铺子,龙头:002847,✗MACD | ✗ZJTJ,0.0583,0.1093,-0.102,-0.51,34.68,41.41,21.21,✗,✗,✗,✗,✗,0.67,0,1.38,-6.32,-1.24,
600644,乐山电力,龙头:600644,✗MACD | ✗ZJTJ,-0.1308,-0.1232,-0.0152,-1.92,36.5,42.01,25.47,✗,✗,✗,✗,✗,-1.34,0,-6.1,-3.48,-2.21,
605319,无锡振华,龙头:605319,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,0.1465,-0.201,0.695,7.02,79.07,60.25,116.7,✗,✓,✓,✗,✗,1.88,0,5.7,13.39,12.31,
603920,世运电路,龙头:603920,✗MACD | ✗ZJTJ,0.0005,0.9722,-1.9433,-6.11,33.64,36.39,28.14,✗,✗,✗,✗,✗,-5.71,0,1.33,3.16,-15.67,
002028,思源电气,龙头:002028,✗MACD | ✗ZJTJ,-4.4393,-2.3017,-4.2752,-8.02,19.96,32.37,-4.87,✗,✗,✗,✗,✗,0.06,0,-8.52,-17.78,-12.67,
600699,XD均胜电,龙头:600699,✗MACD | ✗ZJTJ,-0.572,-0.0368,-1.0704,-10.08,11.35,17.56,-1.07,✗,✗,✗,✗,✗,-3.9,0,-5.79,-2.39,-20.82,
603966,法兰泰克,龙头:603966,✗MACD | ✗ZJTJ,-0.3177,-0.2373,-0.1608,-7.59,15.04,16.93,11.25,✗,✗,✗,✗,✗,-2.54,0,-4.85,-7.35,-9.45,
000559,万向钱潮,龙头:000559,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.5465,-0.3085,-0.476,-10.14,19.29,16.61,24.64,✗,✗,✓,✗,✗,-2.19,0,0.2,-2.26,-15.59,
002130,沃尔核材,龙头:002130,✗MACD | ✗ZJTJ,-0.8465,-0.7181,-0.2567,-8.2,19.16,33.78,-10.09,✗,✗,✗,✗,✗,-7.34,0,-11.97,-14.8,-12.09,
002651,利君股份,龙头:002651,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3871,-0.3377,-0.0987,-8.25,16.92,14.76,21.24,✗,✗,✓,✗,✗,-2.94,0,-3.06,-5.71,-8.23,
002284,亚太股份,龙头:002284,✗MACD | ✗ZJTJ,-0.6115,-0.523,-0.177,-9.86,9.81,11.44,6.55,✗,✗,✗,✗,✗,-4.45,0,-4.28,-4.78,-13.84,
002727,一心堂,龙头:002727,✗MACD | ✗ZJTJ,-0.296,-0.2579,-0.0761,-4.71,25.52,30.33,15.91,✗,✗,✗,✗,✗,-2.64,0,-2.73,-7.3,-1.95,
002580,圣阳股份,龙头:002580,✗MACD | ✗ZJTJ,-0.9838,-0.2483,-1.4711,-15.68,15.12,24.23,-3.12,✗,✗,✗,✗,✗,-4.81,0,-14.44,-22.13,-14.01,
002317,众生药业,龙头:002317,✗MACD | ✗ZJTJ,0.559,0.8763,-0.6346,-2.44,15.39,25.58,-4.99,✗,✗,✗,✗,✗,-0.27,0,-2.68,-5.79,-7.15,
301606,绿联科技,龙头:301606,✗MACD | ✗ZJTJ,-2.587,-1.1464,-2.8812,-12.64,8.51,12.87,-0.21,✗,✗,✗,✗,✗,-4.37,0,-8.73,-12.31,-19.72,
300121,阳谷华泰,龙头:300121,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,-0.0418,-0.1318,0.1801,3.24,58.39,45.14,84.89,✗,✓,✓,✗,✗,-3.1,0,4.92,12.78,-0.16,
002162,悦心健康,龙头:002162,✗MACD | ✗ZJTJ,-0.1987,-0.1847,-0.028,-8.32,16.37,16.82,15.47,✗,✗,✗,✗,✗,-3.17,0,-2.92,-7.81,-9.18,
002046,国机精工,龙头:002046,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,1.1459,0.8141,0.6635,6.25,78.1,63.56,107.17,✓,✓,✓,✗,✓,10.0,1,5.95,20.47,7.17,
688183,生益电子,龙头:688183,✗MACD | ✓ZJTJ控盘,5.0757,6.1013,-2.0513,1.31,36.34,54.14,0.75,✗,✓,✗,✗,✗,-4.87,0,-12.68,-8.85,1.84,
600621,华鑫股份,龙头:600621,✗MACD | ✗ZJTJ,-0.4556,-0.3268,-0.2576,-8.57,6.04,7.36,3.4,✗,✗,✗,✗,✗,-2.24,0,-5.94,-7.65,-11.4,
688510,航亚科技,龙头:688510,✗MACD | ✗ZJTJ | ✓KDJ买入,-1.9303,-1.6886,-0.4834,-11.69,31.41,21.64,50.94,✗,✗,✓,✗,✗,-4.36,0,2.45,0.61,-11.31,
000530,冰山冷热,龙头:000530,✓MACD买入 | ✓ZJTJ控盘 | ✓KDJ买入,0.0985,0.0295,0.1381,6.86,81.56,74.61,95.45,✓,✓,✓,✗,✓,2.85,1,2.69,1.56,14.87,
300436,广生堂,龙头:300436,✗MACD | ✗ZJTJ,-6.9148,-3.0615,-7.7065,-22.42,4.5,8.89,-4.28,✗,✗,✗,✗,✗,-3.41,0,-12.42,-15.45,-29.09,
600276,恒瑞医药,龙头:600276,✗MACD | ✗ZJTJ,-1.9898,-1.6879,-0.6038,-7.88,9.75,12.84,3.58,✗,✗,✗,✗,✗,-2.42,0,-2.67,-6.57,-6.68,
603848,好太太,龙头:603848,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.4628,-0.3559,-0.2138,-6.7,19.67,18.56,21.88,✗,✗,✓,✗,✗,-3.42,0,-2.62,-4.47,-7.29,
002757,南兴股份,龙头:002757,✗MACD | ✗ZJTJ,-0.8372,-0.0021,-1.6701,-16.86,8.35,10.49,4.07,✗,✗,✗,✗,✗,-6.97,0,-11.48,-12.49,-23.15,
300158,振东制药,龙头:300158,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.1879,-0.1946,0.0134,-4.09,35.82,34.16,39.15,✗,✗,✓,✗,✗,-2.88,0,-6.99,-1.17,-3.98,
600933,爱柯迪,龙头:600933,✗MACD | ✗ZJTJ,-0.5161,-0.2973,-0.4376,-9.48,10.34,13.13,4.75,✗,✗,✗,✗,✗,-1.88,0,-2.89,-4.19,-14.93,
601567,三星电气,龙头:601567,✗MACD | ✗ZJTJ,-1.8136,-1.813,-0.0011,-14.97,6.91,7.23,6.25,✗,✗,✗,✗,✗,-3.78,0,-7.34,-10.6,-16.8,
300873,海晨股份,龙头:300873,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.0511,0.0111,-0.1244,-1.81,32.33,31.74,33.52,✗,✗,✓,✗,✗,-3.31,0,2.22,-2.92,-8.04,
688778,厦钨新能,龙头:688778,✗MACD | ✗ZJTJ | ✓KDJ买入,-5.0792,-4.0326,-2.0933,-16.45,8.39,8.17,8.81,✗,✗,✓,✗,✗,-5.97,0,-7.6,-9.54,-19.15,
688028,沃尔德,龙头:688028,✗MACD | ✗ZJTJ,0.3942,2.2824,-3.7765,-5.51,27.44,33.58,15.14,✗,✗,✗,✗,✗,-6.25,0,-4.51,0.1,-16.33,
300945,曼卡龙,龙头:300945,✗MACD | ✗ZJTJ,-0.8262,-0.7512,-0.1501,-10.77,10.72,12.34,7.48,✗,✗,✗,✗,✗,-4.21,0,-6.03,-8.78,-12.23,
300772,运达股份,龙头:300772,✗MACD | ✗ZJTJ,-0.9048,-0.6174,-0.5748,-16.02,8.53,12.05,1.49,✗,✗,✗,✗,✗,-5.44,0,-9.36,-16.35,-20.34,
601218,吉鑫科技,龙头:601218,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.3236,-0.264,-0.1192,-11.99,12.7,12.43,13.24,✗,✗,✓,✗,✗,-4.13,0,-7.06,-9.48,-11.93,
000913,钱江摩托,龙头:000913,✗MACD | ✗ZJTJ,-0.4669,-0.492,0.0502,-4.92,21.36,30.64,2.82,✗,✗,✗,✗,✗,-2.04,0,-5.24,-5.32,-4.25,
603087,甘李药业,龙头:603087,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,-1.1341,-1.6585,1.0489,1.25,72.01,56.72,102.61,✗,✓,✓,✗,✗,2.58,0,3.4,6.22,6.57,
002029,七 匹 狼,龙头:002029,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.5931,-0.4858,-0.2146,-12.76,18.49,12.95,29.56,✗,✗,✓,✗,✗,2.95,0,-1.88,-5.32,-7.41,
300979,华利集团,龙头:300979,✗MACD | ✗ZJTJ,-1.5051,-1.5494,0.0887,-5.62,21.91,26.85,12.04,✗,✗,✗,✗,✗,-2.51,0,-3.87,-5.23,-6.12,
301166,优宁维,龙头:301166,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.8292,-0.6367,-0.385,-6.47,17.0,15.71,19.6,✗,✗,✓,✗,✗,-1.78,0,-1.64,-4.96,-7.78,
688208,道通科技,龙头:688208,✗MACD | ✗ZJTJ,-1.7485,-0.7462,-2.0045,-18.26,7.72,11.11,0.94,✗,✗,✗,✗,✗,-0.38,0,-5.75,-4.07,-24.94,
000513,丽珠集团,龙头:000513,✗MACD | ✗ZJTJ,-0.6207,-0.6555,0.0697,-2.43,35.8,40.45,26.51,✗,✗,✗,✗,✗,-2.54,0,-2.26,-3.3,-2.64,
300871,回盛生物,龙头:300871,✗MACD | ✗ZJTJ | ✓KDJ买入,-1.3036,-1.216,-0.1751,-9.11,27.09,14.55,52.16,✗,✗,✓,✗,✗,2.99,0,1.99,-1.22,-4.5,
002682,龙洲股份,龙头:002682,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.2532,-0.2167,-0.0731,-8.92,16.89,15.63,19.4,✗,✗,✓,✗,✗,-3.52,0,-3.33,-6.81,-8.87,
002301,齐心集团,龙头:002301,✗MACD | ✗ZJTJ,0.0374,0.1649,-0.255,-6.08,16.96,22.74,5.39,✗,✗,✗,✗,✗,-2.81,0,-8.09,-7.03,-13.45,
600759,ST洲际,龙头:600759,✗MACD | ✗ZJTJ | ✓KDJ买入,-0.4378,-0.5509,0.2261,-5.65,62.74,62.36,63.51,✗,✗,✓,✗,✗,-3.12,0,-6.69,-3.79,10.71,
002539,云图控股,龙头:002539,✗MACD | ✗ZJTJ,-0.6397,-0.5224,-0.2347,-10.29,11.1,15.98,1.35,✗,✗,✗,✗,✗,-3.6,0,-8.65,-8.29,-9.94,
002266,浙富控股,龙头:002266,✗MACD | ✗ZJTJ,-0.0364,0.069,-0.2108,-8.93,10.03,14.75,0.57,✗,✗,✗,✗,✗,-7.49,0,-10.39,-9.86,-15.21,
300726,宏达电子,龙头:300726,✓MACD买入 | ✓ZJTJ控盘,5.2833,4.4691,1.6284,16.93,63.88,65.31,61.02,✓,✓,✗,✗,✓,-9.23,1,2.24,13.18,5.7,
300251,光线传媒,龙头:300251,✗MACD | ✗ZJTJ,-0.751,-0.6916,-0.1188,-10.04,8.64,11.79,2.34,✗,✗,✗,✗,✗,-3.9,0,-5.09,-10.31,-9.47,
301222,浙江恒威,龙头:301222,✗MACD | ✗ZJTJ,0.3844,0.6949,-0.621,-1.64,27.17,33.48,14.56,✗,✗,✗,✗,✗,-10.52,0,-0.39,-6.93,-4.68,
601369,陕鼓动力,龙头:601369,✗MACD | ✗ZJTJ,-0.1393,-0.1425,0.0064,-2.49,24.12,32.74,6.87,✗,✗,✗,✗,✗,0.0,0,-1.34,-8.69,-0.9,
600320,振华重工,龙头:600320,✗MACD | ✗ZJTJ,-0.1529,-0.1074,-0.091,-7.98,10.04,12.34,5.44,✗,✗,✗,✗,✗,-2.63,0,-4.52,-7.88,-10.12,
600873,梅花生物,龙头:600873,✗MACD | ✗ZJTJ,-0.2386,-0.2485,0.0198,-3.52,13.35,22.25,-4.43,✗,✗,✗,✗,✗,0.33,0,-0.11,-2.23,-3.16,
600299,安迪苏,龙头:600299,✗MACD | ✗ZJTJ,-0.6802,-0.6266,-0.1073,-10.07,12.3,13.81,9.27,✗,✗,✗,✗,✗,-2.68,0,-6.35,-8.21,-9.43,
002532,天山铝业,龙头:002532,✗MACD | ✗ZJTJ,-0.7122,-0.556,-0.3125,-10.91,13.67,19.93,1.15,✗,✗,✗,✗,✗,-4.71,0,-15.8,-12.03,-14.49,
002536,飞龙股份,龙头:002536,✗MACD | ✗ZJTJ,-0.0797,0.8243,-1.8079,-8.3,21.5,23.92,16.66,✗,✗,✗,✗,✗,-3.62,0,-2.66,-1.45,-16.71,
300389,艾比森,龙头:300389,✗MACD | ✗ZJTJ | ✓KDJ买入,-1.0112,-0.9784,-0.0655,-10.39,10.69,10.45,11.18,✗,✗,✓,✗,✗,-4.26,0,-4.26,-6.16,-11.89,
002821,凯莱英,龙头:002821,✗MACD | ✗ZJTJ,-1.0432,0.0911,-2.2686,-4.69,25.28,29.48,16.88,✗,✗,✗,✗,✗,-3.19,0,-3.49,-2.45,-9.17,
605098,行动教育,龙头:605098,✗MACD | ✗ZJTJ | ✓KDJ买入,-1.1885,-0.992,-0.393,-3.66,38.66,34.59,46.79,✗,✗,✓,✗,✗,4.36,0,1.5,-0.19,1.29,
300866,安克创新,龙头:300866,✗MACD | ✗ZJTJ,-1.6962,0.8807,-5.1538,-10.23,11.47,21.29,-8.19,✗,✗,✗,✗,✗,-4.38,0,-8.04,-12.56,-12.53,
603129,春风动力,龙头:603129,✗MACD | ✗ZJTJ | ✓KDJ买入,-6.3831,-5.6173,-1.5317,-4.46,32.45,26.69,43.97,✗,✗,✓,✗,✗,2.84,0,2.63,-0.47,-3.33,
301603,乔锋智能,龙头:301603,✗MACD | ✓ZJTJ控盘 | ✓KDJ买入,6.1333,7.6737,-3.0808,2.87,58.14,44.55,85.33,✗,✓,✓,✗,✗,-0.92,0,7.05,9.09,1.53,
600888,新疆众和,龙头:600888,✗MACD | ✓ZJTJ控盘,0.6248,0.6722,-0.0948,4.91,35.28,55.87,-5.91,✗,✓,✗,✗,✗,-5.61,0,-7.78,-11.76,-5.61,
301019,宁波色母,龙头:301019,✗MACD | ✗ZJTJ,-0.507,-0.2002,-0.6135,-8.59,12.77,14.1,10.11,✗,✗,✗,✗,✗,-3.99,0,-4.45,-8.23,-12.11,
002111,威海广泰,龙头:002111,✗MACD | ✗ZJTJ,-0.2133,-0.0537,-0.3191,-8.56,11.04,12.17,8.78,✗,✗,✗,✗,✗,-4.29,0,-4.86,-7.25,-12.74,
600885,宏发股份,龙头:600885,✗MACD | ✗ZJTJ,0.9696,1.2884,-0.6376,-0.29,28.81,46.18,-5.95,✗,✗,✗,✗,✗,-3.36,0,-7.15,-7.71,-6.88,
603267,鸿远电子,龙头:603267,✓MACD买入 | ✓ZJTJ控盘,5.2587,4.7892,0.9389,12.45,57.02,72.46,26.16,✓,✓,✗,✗,✓,-10.0,1,-12.68,-6.24,-0.69,
